match_id,team,opp_team,match_phase,map,map_type,round,map_duration,player,role,starting_hero,switches,ultimates_used,hero_bans,result,map_number,region,damage,healing,mit,elim,assists,deaths,has_sb
OWCS25-EMNA-S2W5D1-M2,Team Peps,Al Qadsiah,Regular Season,Oasis,Control,KOTH,618,Ken,Damage,Genji,Tracer,3,Baptiste,Loss,1,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W5D1-M2,Team Peps,Al Qadsiah,Regular Season,Oasis,Control,KOTH,618,Xeriongdh,Support,Kiriko,None,3,Baptiste,Loss,1,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W5D1-M2,Team Peps,Al Qadsiah,Regular Season,Oasis,Control,KOTH,618,Fdgod,Support,Lucio,None,3,Baptiste,Loss,1,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W5D1-M2,Al Qadsiah,Team Peps,Regular Season,Hollywood,Hybrid,Defend/Attack,433,Ziyad,Tank,Orisa,None,1,Freja,Win,2,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W5D1-M2,Al Qadsiah,Team Peps,Regular Season,Hollywood,Hybrid,Defend/Attack,433,Lbbd7,Damage,Cassidy,None,2,Freja,Win,2,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W5D1-M2,Al Qadsiah,Team Peps,Regular Season,Hollywood,Hybrid,Defend/Attack,433,Checkmate,Damage,Symmetra,None,1,Freja,Win,2,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W5D1-M2,Al Qadsiah,Team Peps,Regular Season,Hollywood,Hybrid,Defend/Attack,433,Landon,Support,Baptiste,None,2,Freja,Win,2,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W5D1-M2,Al Qadsiah,Team Peps,Regular Season,Hollywood,Hybrid,Defend/Attack,433,Kellex,Support,Lucio,None,2,Freja,Win,2,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W5D1-M2,Team Peps,Al Qadsiah,Regular Season,Hollywood,Hybrid,Attack/Defend,433,Tred,Tank,Orisa,None,1,Juno,Loss,2,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W5D1-M2,Team Peps,Al Qadsiah,Regular Season,Hollywood,Hybrid,Attack/Defend,433,Cookie084,Damage,Cassidy,"Sojourn, Cassidy",2,Juno,Loss,2,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W5D1-M2,Team Peps,Al Qadsiah,Regular Season,Hollywood,Hybrid,Attack/Defend,433,Ken,Damage,Genji,Tracer,1,Juno,Loss,2,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W5D1-M2,Team Peps,Al Qadsiah,Regular Season,Hollywood,Hybrid,Attack/Defend,433,Xeriongdh,Support,Baptiste,None,2,Juno,Loss,2,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W5D1-M2,Team Peps,Al Qadsiah,Regular Season,Hollywood,Hybrid,Attack/Defend,433,Fdgod,Support,Lucio,None,1,Juno,Loss,2,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W5D1-M2,Al Qadsiah,Team Peps,Regular Season,Circuit Royal,Escort,Defend/Attack,640,Ziyad,Tank,Zarya,None,2,Ramattra,Win,3,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W5D1-M2,Al Qadsiah,Team Peps,Regular Season,Circuit Royal,Escort,Defend/Attack,640,Lbbd7,Damage,Freja,None,4,Ramattra,Win,3,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W5D1-M2,Al Qadsiah,Team Peps,Regular Season,Circuit Royal,Escort,Defend/Attack,640,Checkmate,Damage,Pharah,Genji,3,Ramattra,Win,3,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W5D1-M2,Al Qadsiah,Team Peps,Regular Season,Circuit Royal,Escort,Defend/Attack,640,Landon,Support,Illari,None,3,Ramattra,Win,3,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W5D1-M2,Al Qadsiah,Team Peps,Regular Season,Circuit Royal,Escort,Defend/Attack,640,Kellex,Support,Ana,Juno,3,Ramattra,Win,3,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W5D1-M2,Team Peps,Al Qadsiah,Regular Season,Circuit Royal,Escort,Attack/Defend,640,Tred,Tank,D.va,Orisa,2,Symmetra,Loss,3,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W5D1-M2,Team Peps,Al Qadsiah,Regular Season,Circuit Royal,Escort,Attack/Defend,640,Cookie084,Damage,Widowmaker,"Sojourn, Freja",2,Symmetra,Loss,3,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W5D1-M2,Team Peps,Al Qadsiah,Regular Season,Circuit Royal,Escort,Attack/Defend,640,Ken,Damage,Freja,"Tracer, Pharah",2,Symmetra,Loss,3,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W5D1-M2,Team Peps,Al Qadsiah,Regular Season,Circuit Royal,Escort,Attack/Defend,640,Xeriongdh,Support,Baptiste,"Kiriko, Baptiste",4,Symmetra,Loss,3,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W5D1-M2,Team Peps,Al Qadsiah,Regular Season,Circuit Royal,Escort,Attack/Defend,640,Fdgod,Support,Juno,"Lucio, Lifeweaver",3,Symmetra,Loss,3,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W5D1-M3,Twisted Minds,Virtus.pro,Regular Season,Oasis,Control,KOTH,960,Ksaa,Tank,D.va,None,4,Brigitte,Win,1,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W5D1-M3,Twisted Minds,Virtus.pro,Regular Season,Oasis,Control,KOTH,960,Quartz,Damage,Freja,None,6,Brigitte,Win,1,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W5D1-M3,Twisted Minds,Virtus.pro,Regular Season,Oasis,Control,KOTH,960,Seicoe,Damage,Tracer,None,4,Brigitte,Win,1,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W5D1-M3,Twisted Minds,Virtus.pro,Regular Season,Oasis,Control,KOTH,960,Simple,Support,Kiriko,None,6,Brigitte,Win,1,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W5D1-M3,Twisted Minds,Virtus.pro,Regular Season,Oasis,Control,KOTH,960,Funnyastro,Support,Lucio,None,5,Brigitte,Win,1,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W5D1-M3,Virtus.pro,Twisted Minds,Regular Season,Oasis,Control,KOTH,960,Eisgnom,Tank,Orisa,Hazard,5,Ramattra,Loss,1,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W5D1-M3,Virtus.pro,Twisted Minds,Regular Season,Oasis,Control,KOTH,960,Shockwave,Damage,Cassidy,None,5,Ramattra,Loss,1,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W5D1-M3,Virtus.pro,Twisted Minds,Regular Season,Oasis,Control,KOTH,960,Jaewoo,Damage,Tracer,None,5,Ramattra,Loss,1,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W5D1-M3,Virtus.pro,Twisted Minds,Regular Season,Oasis,Control,KOTH,960,Galaa,Support,Baptiste,Kiriko,6,Ramattra,Loss,1,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W5D1-M3,Virtus.pro,Twisted Minds,Regular Season,Oasis,Control,KOTH,960,Fixa,Support,Lucio,None,4,Ramattra,Loss,1,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W5D1-M3,Twisted Minds,Virtus.pro,Regular Season,Dorado,Escort,Defend/Attack,649,Ksaa,Tank,Ramattra,Zarya,2,D.va,Win,2,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W5D1-M3,Twisted Minds,Virtus.pro,Regular Season,Dorado,Escort,Defend/Attack,649,Quartz,Damage,Freja,None,3,D.va,Win,2,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W5D1-M3,Twisted Minds,Virtus.pro,Regular Season,Dorado,Escort,Defend/Attack,649,Seicoe,Damage,Tracer,None,3,D.va,Win,2,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W5D1-M3,Twisted Minds,Virtus.pro,Regular Season,Dorado,Escort,Defend/Attack,649,Simple,Support,Kiriko,None,2,D.va,Win,2,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W5D1-M3,Twisted Minds,Virtus.pro,Regular Season,Dorado,Escort,Defend/Attack,649,Funnyastro,Support,Juno,None,2,D.va,Win,2,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W5D1-M3,Virtus.pro,Twisted Minds,Regular Season,Dorado,Escort,Attack/Defend,649,Vestola,Tank,Hazard,Orisa,2,Ana,Loss,2,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W5D1-M3,Virtus.pro,Twisted Minds,Regular Season,Dorado,Escort,Attack/Defend,649,Shockwave,Damage,Cassidy,Freja,2,Ana,Loss,2,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W5D1-M3,Virtus.pro,Twisted Minds,Regular Season,Dorado,Escort,Attack/Defend,649,Jaewoo,Damage,Tracer,None,4,Ana,Loss,2,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W5D1-M3,Virtus.pro,Twisted Minds,Regular Season,Dorado,Escort,Attack/Defend,649,Galaa,Support,Baptiste,"Kiriko, Baptiste",3,Ana,Loss,2,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W5D1-M3,Virtus.pro,Twisted Minds,Regular Season,Dorado,Escort,Attack/Defend,649,Fixa,Support,Lucio,Brigitte,2,Ana,Loss,2,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W5D1-M3,Twisted Minds,Virtus.pro,Regular Season,Runasapi,Push,KOTH,694,Ksaa,Tank,Ramattra,None,3,Baptiste,Loss,3,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W5D1-M3,Twisted Minds,Virtus.pro,Regular Season,Runasapi,Push,KOTH,694,Quartz,Damage,Freja,None,5,Baptiste,Loss,3,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W5D1-M3,Twisted Minds,Virtus.pro,Regular Season,Runasapi,Push,KOTH,694,Seicoe,Damage,Tracer,None,4,Baptiste,Loss,3,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W5D1-M3,Twisted Minds,Virtus.pro,Regular Season,Runasapi,Push,KOTH,694,Simple,Support,Kiriko,None,4,Baptiste,Loss,3,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W5D1-M3,Twisted Minds,Virtus.pro,Regular Season,Runasapi,Push,KOTH,694,Funnyastro,Support,Juno,None,3,Baptiste,Loss,3,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W5D1-M3,Virtus.pro,Twisted Minds,Regular Season,Runasapi,Push,KOTH,694,Vestola,Tank,Orisa,None,3,Zarya,Win,3,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W5D1-M3,Virtus.pro,Twisted Minds,Regular Season,Runasapi,Push,KOTH,694,Shockwave,Damage,Cassidy,"Freja, Cassidy",4,Zarya,Win,3,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W5D1-M3,Virtus.pro,Twisted Minds,Regular Season,Runasapi,Push,KOTH,694,Jaewoo,Damage,Tracer,None,5,Zarya,Win,3,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W5D1-M3,Virtus.pro,Twisted Minds,Regular Season,Runasapi,Push,KOTH,694,Galaa,Support,Illari,None,3,Zarya,Win,3,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W5D1-M3,Virtus.pro,Twisted Minds,Regular Season,Runasapi,Push,KOTH,694,Fixa,Support,Juno,None,4,Zarya,Win,3,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W5D1-M3,Twisted Minds,Virtus.pro,Regular Season,New Junk City,Flash,KOTH,758,Ksaa,Tank,Ramattra,None,4,Illari,Loss,4,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W5D1-M3,Twisted Minds,Virtus.pro,Regular Season,New Junk City,Flash,KOTH,758,Quartz,Damage,Freja,None,5,Illari,Loss,4,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W5D1-M3,Twisted Minds,Virtus.pro,Regular Season,New Junk City,Flash,KOTH,758,Seicoe,Damage,Tracer,None,6,Illari,Loss,4,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W5D1-M3,Twisted Minds,Virtus.pro,Regular Season,New Junk City,Flash,KOTH,758,Simple,Support,Kiriko,None,4,Illari,Loss,4,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W5D1-M3,Twisted Minds,Virtus.pro,Regular Season,New Junk City,Flash,KOTH,758,Funnyastro,Support,Juno,None,3,Illari,Loss,4,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W5D1-M3,Virtus.pro,Twisted Minds,Regular Season,New Junk City,Flash,KOTH,758,Eisgnom,Tank,Orisa,Hazard,3,Mauga,Win,4,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W5D1-M3,Virtus.pro,Twisted Minds,Regular Season,New Junk City,Flash,KOTH,758,Shockwave,Damage,Cassidy,None,5,Mauga,Win,4,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W5D1-M3,Virtus.pro,Twisted Minds,Regular Season,New Junk City,Flash,KOTH,758,Jaewoo,Damage,Tracer,None,4,Mauga,Win,4,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W5D1-M3,Virtus.pro,Twisted Minds,Regular Season,New Junk City,Flash,KOTH,758,Galaa,Support,Baptiste,None,5,Mauga,Win,4,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W5D1-M3,Virtus.pro,Twisted Minds,Regular Season,New Junk City,Flash,KOTH,758,Fixa,Support,Brigitte,None,3,Mauga,Win,4,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W5D1-M3,Twisted Minds,Virtus.pro,Regular Season,Midtown,Hybrid,Attack/Defend,,Ksaa,Tank,Ramattra,"D.va, Ramattra",4,Orisa,Draw,5,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W5D1-M3,Twisted Minds,Virtus.pro,Regular Season,Midtown,Hybrid,Attack/Defend,,Quartz,Damage,Freja,Sojourn,5,Orisa,Draw,5,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W5D1-M3,Twisted Minds,Virtus.pro,Regular Season,Midtown,Hybrid,Attack/Defend,,Seicoe,Damage,Mei,Tracer,7,Orisa,Draw,5,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W5D1-M3,Twisted Minds,Virtus.pro,Regular Season,Midtown,Hybrid,Attack/Defend,,Simple,Support,Illari,"Zenyetta, Ana, Zenyetta, Ana, Juno, Ana",6,Orisa,Draw,5,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W5D1-M3,Twisted Minds,Virtus.pro,Regular Season,Midtown,Hybrid,Attack/Defend,,Funnyastro,Support,Juno,"Lucio, Juno",4,Orisa,Draw,5,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W5D1-M3,Virtus.pro,Twisted Minds,Regular Season,Midtown,Hybrid,Defend/Attack,,Vestola,Tank,Sigma,"Ramattra, D.va, Ramattra",5,Kiriko,Draw,5,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W5D1-M3,Virtus.pro,Twisted Minds,Regular Season,Midtown,Hybrid,Defend/Attack,,Shockwave,Damage,Torbjorn,"Sojourn, Torbjorn, Freja",4,Kiriko,Draw,5,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W5D1-M3,Virtus.pro,Twisted Minds,Regular Season,Midtown,Hybrid,Defend/Attack,,Jaewoo,Damage,Freja,"Tracer, Freja, Symmetra",6,Kiriko,Draw,5,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W5D1-M3,Virtus.pro,Twisted Minds,Regular Season,Midtown,Hybrid,Defend/Attack,,Galaa,Support,Illari,"Juno, Baptiste, Juno, Illari, Baptiste",7,Kiriko,Draw,5,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W5D1-M3,Virtus.pro,Twisted Minds,Regular Season,Midtown,Hybrid,Defend/Attack,,Fixa,Support,Baptiste,"Brigitte, Lucio, Baptiste, Lucio",4,Kiriko,Draw,5,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W5D1-M3,Twisted Minds,Virtus.pro,Regular Season,Circuit Royal,Escort,Attack/Defend,867,Ksaa,Tank,Ramattra,None,4,Pharah,Win,6,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W5D1-M3,Twisted Minds,Virtus.pro,Regular Season,Circuit Royal,Escort,Attack/Defend,867,Quartz,Damage,Freja,None,6,Pharah,Win,6,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W5D1-M3,Twisted Minds,Virtus.pro,Regular Season,Circuit Royal,Escort,Attack/Defend,867,Youbi,Damage,Symmetra,None,3,Pharah,Win,6,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W5D1-M3,Twisted Minds,Virtus.pro,Regular Season,Circuit Royal,Escort,Attack/Defend,867,Simple,Support,Baptiste,None,6,Pharah,Win,6,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W5D1-M3,Twisted Minds,Virtus.pro,Regular Season,Circuit Royal,Escort,Attack/Defend,867,Funnyastro,Support,Lucio,None,4,Pharah,Win,6,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W5D1-M3,Virtus.pro,Twisted Minds,Regular Season,Circuit Royal,Escort,Defend/Attack,867,Vestola,Tank,Ramattra,Orisa,3,Juno,Loss,6,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W5D1-M3,Virtus.pro,Twisted Minds,Regular Season,Circuit Royal,Escort,Defend/Attack,867,Shockwave,Damage,Sojourn,Freja,5,Juno,Loss,6,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W5D1-M3,Virtus.pro,Twisted Minds,Regular Season,Circuit Royal,Escort,Defend/Attack,867,Jaewoo,Damage,Freja,Venture,4,Juno,Loss,6,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W5D1-M3,Virtus.pro,Twisted Minds,Regular Season,Circuit Royal,Escort,Defend/Attack,867,Galaa,Support,Baptiste,None,5,Juno,Loss,6,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W5D1-M3,Virtus.pro,Twisted Minds,Regular Season,Circuit Royal,Escort,Defend/Attack,867,Fixa,Support,Lifeweaver,Lucio,3,Juno,Loss,6,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W5D2-M1,The Ultimates,Frost Tails,Regular Season,Busan,Control,KOTH,677,Heesung,Tank,Orisa,"D.va, Winston",3,Lucio,Loss,1,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W5D2-M1,The Ultimates,Frost Tails,Regular Season,Busan,Control,KOTH,677,Kai,Damage,Freja,Cassidy,2,Lucio,Loss,1,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W5D2-M1,The Ultimates,Frost Tails,Regular Season,Busan,Control,KOTH,677,Kevster,Damage,Tracer,None,1,Lucio,Loss,1,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W5D2-M1,The Ultimates,Frost Tails,Regular Season,Busan,Control,KOTH,677,Twilight,Support,Illari,Brigitte,3,Lucio,Loss,1,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W5D2-M1,The Ultimates,Frost Tails,Regular Season,Busan,Control,KOTH,677,Skai,Support,Baptiste,Juno,3,Lucio,Loss,1,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W5D2-M1,Frost Tails,The Ultimates,Regular Season,Busan,Control,KOTH,677,Majin,Tank,D.va,None,2,Genji,Win,1,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W5D2-M1,Frost Tails,The Ultimates,Regular Season,Busan,Control,KOTH,677,Kio,Damage,Cassidy,None,4,Genji,Win,1,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W5D2-M1,Frost Tails,The Ultimates,Regular Season,Busan,Control,KOTH,677,Pak,Damage,Tracer,None,4,Genji,Win,1,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W5D2-M1,Frost Tails,The Ultimates,Regular Season,Busan,Control,KOTH,677,Kiwii,Support,Kiriko,None,3,Genji,Win,1,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W5D2-M1,Frost Tails,The Ultimates,Regular Season,Busan,Control,KOTH,677,Gogo,Support,Moira,None,3,Genji,Win,1,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W5D2-M1,The Ultimates,Frost Tails,Regular Season,Circuit Royal,Escort,Attack/Defend,995,Heesung,Tank,Orisa,Ramattra,5,Moira,Win,2,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W5D2-M1,The Ultimates,Frost Tails,Regular Season,Circuit Royal,Escort,Attack/Defend,995,Kai,Damage,Sojourn,None,3,Moira,Win,2,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W5D2-M1,The Ultimates,Frost Tails,Regular Season,Circuit Royal,Escort,Attack/Defend,995,Kevster,Damage,Genji,None,5,Moira,Win,2,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W5D2-M1,The Ultimates,Frost Tails,Regular Season,Circuit Royal,Escort,Attack/Defend,995,Twilight,Support,Ana,"Brigitte, Ana, Brigitte",6,Moira,Win,2,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W5D2-M1,The Ultimates,Frost Tails,Regular Season,Circuit Royal,Escort,Attack/Defend,995,Skai,Support,Juno,None,5,Moira,Win,2,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W5D2-M1,Frost Tails,The Ultimates,Regular Season,Circuit Royal,Escort,Defend/Attack,995,Majin,Tank,D.va,"Ramattra, D.va",3,Freja,Loss,2,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W5D2-M1,Frost Tails,The Ultimates,Regular Season,Circuit Royal,Escort,Defend/Attack,995,Kio,Damage,Widowmaker,"Ashe, Widowmaker, Cassidy",5,Freja,Loss,2,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W5D2-M1,Frost Tails,The Ultimates,Regular Season,Circuit Royal,Escort,Defend/Attack,995,Pak,Damage,Sojourn,"Tracer, Genji",4,Freja,Loss,2,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W5D2-M1,Frost Tails,The Ultimates,Regular Season,Circuit Royal,Escort,Defend/Attack,995,Kiwii,Support,Baptiste,Kiriko,6,Freja,Loss,2,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W5D2-M1,Frost Tails,The Ultimates,Regular Season,Circuit Royal,Escort,Defend/Attack,995,Gogo,Support,Juno,Lifeweaver,4,Freja,Loss,2,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W5D2-M1,The Ultimates,Frost Tails,Regular Season,Survasa,Flash,KOTH,515,Heesung,Tank,Orisa,None,3,Kiriko,Win,3,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W5D2-M1,The Ultimates,Frost Tails,Regular Season,Survasa,Flash,KOTH,515,Kai,Damage,Freja,None,3,Kiriko,Win,3,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W5D2-M1,The Ultimates,Frost Tails,Regular Season,Survasa,Flash,KOTH,515,Kevster,Damage,Tracer,None,4,Kiriko,Win,3,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W5D2-M1,The Ultimates,Frost Tails,Regular Season,Survasa,Flash,KOTH,515,Twilight,Support,Illari,None,3,Kiriko,Win,3,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W5D2-M1,The Ultimates,Frost Tails,Regular Season,Survasa,Flash,KOTH,515,Skai,Support,Baptiste,None,3,Kiriko,Win,3,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W5D2-M1,Frost Tails,The Ultimates,Regular Season,Survasa,Flash,KOTH,515,Majin,Tank,D.va,Orisa,1,Sojourn,Loss,3,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W5D2-M1,Frost Tails,The Ultimates,Regular Season,Survasa,Flash,KOTH,515,Kio,Damage,Cassidy,None,3,Sojourn,Loss,3,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W5D2-M1,Frost Tails,The Ultimates,Regular Season,Survasa,Flash,KOTH,515,Pak,Damage,Tracer,None,3,Sojourn,Loss,3,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W5D2-M1,Frost Tails,The Ultimates,Regular Season,Survasa,Flash,KOTH,515,Kiwii,Support,Baptiste,"Juno, Lucio",1,Sojourn,Loss,3,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W5D2-M1,Frost Tails,The Ultimates,Regular Season,Survasa,Flash,KOTH,515,Gogo,Support,Moira,None,2,Sojourn,Loss,3,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W5D2-M1,The Ultimates,Frost Tails,Regular Season,King's Row,Hybrid,Attack/Defend,1196,Heesung,Tank,Winston,Orisa,6,D.va,Win,4,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W5D2-M1,The Ultimates,Frost Tails,Regular Season,King's Row,Hybrid,Attack/Defend,1196,Kai,Damage,Freja,None,5,D.va,Win,4,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W5D2-M1,The Ultimates,Frost Tails,Regular Season,King's Row,Hybrid,Attack/Defend,1196,Kevster,Damage,Genji,Pharah,5,D.va,Win,4,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W5D2-M1,The Ultimates,Frost Tails,Regular Season,King's Row,Hybrid,Attack/Defend,1196,Twilight,Support,Ana,"Illari, Kiriko",6,D.va,Win,4,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W5D2-M1,The Ultimates,Frost Tails,Regular Season,King's Row,Hybrid,Attack/Defend,1196,Skai,Support,Kiriko,Baptiste,6,D.va,Win,4,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W5D2-M1,Frost Tails,The Ultimates,Regular Season,King's Row,Hybrid,Defend/Attack,1196,Majin,Tank,Ramattra,Hazard,4,Tracer,Loss,4,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W5D2-M1,Frost Tails,The Ultimates,Regular Season,King's Row,Hybrid,Defend/Attack,1196,Kio,Damage,Cassidy,None,6,Tracer,Loss,4,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W5D2-M1,Frost Tails,The Ultimates,Regular Season,King's Row,Hybrid,Defend/Attack,1196,Pak,Damage,Genji,"Sombra, Genji",6,Tracer,Loss,4,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W5D2-M1,Frost Tails,The Ultimates,Regular Season,King's Row,Hybrid,Defend/Attack,1196,Kiwii,Support,Kiriko,None,8,Tracer,Loss,4,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W5D2-M1,Frost Tails,The Ultimates,Regular Season,King's Row,Hybrid,Defend/Attack,1196,Gogo,Support,Moira,"Lucio, Moira",5,Tracer,Loss,4,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W5D2-M2,Twisted Minds,Quick Esports,Regular Season,Ilios,Control,KOTH,439,Tvnt,Tank,D.va,None,2,Lucio,Win,1,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W5D2-M2,Twisted Minds,Quick Esports,Regular Season,Ilios,Control,KOTH,439,Quartz,Damage,Freja,None,2,Lucio,Win,1,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W5D2-M2,Twisted Minds,Quick Esports,Regular Season,Ilios,Control,KOTH,439,Seicoe,Damage,Tracer,None,2,Lucio,Win,1,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W5D2-M2,Twisted Minds,Quick Esports,Regular Season,Ilios,Control,KOTH,439,Simple,Support,Zenyetta,None,1,Lucio,Win,1,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W5D2-M2,Twisted Minds,Quick Esports,Regular Season,Ilios,Control,KOTH,439,Funnyastro,Support,Brigitte,None,1,Lucio,Win,1,EMEA,,,,,,,FALSE
